Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_89%3AZIPLOC,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_89%3ASafari,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_36%3A1318503031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_36%3A1318504031,,"₹1,299",4.3 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_36%3A1318505031,,"₹5,699",4.3 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_36%3A1318506031,,"₹12,399",4.7 out of 5 stars,157,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_36%3A1318507031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=p_n_deal_type%3A26921224031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_n_format_browse-bin%3A30678577031,,₹459,4.2 out of 5 stars,537,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A976392031%2Cp_n_format_browse-bin%3A30678576031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241360031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241354031,,"₹1,000",4.2 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241361031,,,,,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241362031,,₹299,4.0 out of 5 stars,More Like This,,,,
https://www.amazon.in/bags/s?k=bags&rh=n%3A1375464031%2Cp_n_feature_browse-bin%3A28241352031,,,,,,,,
